id,acc,pre,rec,f1s,iou
1056,0.519764,0.857143,0.041096,0.078431,0.040816
1057,0.838961,0.842324,0.751852,0.794521,0.659091
1058,0.528409,0.842105,0.062500,0.116364,0.061776
1059,0.954847,0.924324,0.974359,0.948682,0.902375
1060,0.956471,0.944681,0.936709,0.940678,0.888000
1061,0.973781,0.980000,0.957031,0.968379,0.938697
1062,0.959075,0.904762,0.962025,0.932515,0.873563
1063,0.924242,0.889881,0.928571,0.908815,0.832869
1064,0.983271,0.931818,1.000000,0.964706,0.931818
1065,0.947770,0.986111,0.898734,0.940397,0.887500
1066,0.941742,0.872807,0.934272,0.902494,0.822314
1067,0.978209,0.960145,0.977860,0.968921,0.939716
1068,0.950377,0.929095,0.974359,0.951189,0.906921
1069,0.932692,1.000000,0.865385,0.927835,0.865385
1070,0.883901,0.778243,0.861111,0.817582,0.691450
1071,0.952903,0.875000,0.958904,0.915033,0.843373
1072,0.936212,0.888525,0.940972,0.913997,0.841615
1073,0.931410,0.896296,0.916667,0.906367,0.828767
1074,0.975179,0.973529,0.970674,0.972100,0.945714
1075,0.927723,0.950000,0.900000,0.924324,0.859296
1076,0.664496,0.708333,0.445902,0.547284,0.376731
1077,0.962413,0.831373,1.000000,0.907923,0.831373
1078,0.838788,0.783871,0.815436,0.799342,0.665753
1079,0.972066,0.950673,0.963636,0.957111,0.917749
1080,0.980510,0.950000,0.982759,0.966102,0.934426
1081,0.953759,0.894260,0.980132,0.935229,0.878338
1082,0.929452,0.882353,0.900000,0.891089,0.803571
1083,0.969868,0.887719,1.000000,0.940520,0.887719
1084,0.942386,0.864865,0.936585,0.899297,0.817021
1085,0.988189,0.958333,1.000000,0.978723,0.958333
1086,0.927601,0.923077,0.917847,0.920455,0.852632
1087,0.908878,0.889706,0.876812,0.883212,0.790850
1088,0.963710,0.888889,1.000000,0.941176,0.888889
1089,0.913682,0.884615,0.884615,0.884615,0.793103
1090,0.963811,0.959707,0.949275,0.954463,0.912892
1091,0.930489,0.950758,0.886926,0.917733,0.847973
1092,0.967490,0.975694,0.949324,0.962329,0.927393
1093,0.954697,0.859779,0.978992,0.915521,0.844203
1094,0.872130,0.848249,0.819549,0.833652,0.714754
1095,0.862677,0.843206,0.817568,0.830189,0.709677
1096,0.939936,0.876984,0.936441,0.905738,0.827715
1097,0.958127,0.955823,0.937008,0.946322,0.898113
1098,0.941080,0.870130,0.934884,0.901345,0.820408
1099,0.952544,0.980159,0.914815,0.946360,0.898182
1100,0.969340,1.000000,0.938679,0.968370,0.938679
1101,0.782217,0.827795,0.708010,0.763231,0.617117
1102,0.917347,0.995951,0.836735,0.909427,0.833898
1103,0.964808,0.959839,0.948413,0.954092,0.912214
1104,0.965749,0.960145,0.953237,0.956679,0.916955
1105,0.945808,0.968421,0.901961,0.934010,0.876190
1106,0.974048,1.000000,0.948097,0.973357,0.948097
1107,0.913399,1.000000,0.826797,0.905188,0.826797
1108,0.947536,0.988372,0.901060,0.942699,0.891608
1109,0.810512,0.631728,0.867704,0.731148,0.576227
1110,0.709333,0.611111,0.603922,0.607495,0.436261
1111,0.957978,0.882883,0.960784,0.920188,0.852174
1112,0.967081,0.926941,0.962085,0.944186,0.894273
1113,0.851399,0.782609,0.818182,0.800000,0.666667
1114,0.948935,0.958506,0.916667,0.937120,0.881679
1115,0.819829,0.813953,0.760870,0.786517,0.648148
1116,0.956215,0.950207,0.934694,0.942387,0.891051
1117,0.873646,0.797753,0.848606,0.822394,0.698361
1118,0.969180,0.948485,0.975078,0.961598,0.926036
1119,0.837386,1.000000,0.674772,0.805808,0.674772
1120,0.919823,0.914286,0.909091,0.911681,0.837696
1121,0.907927,0.826087,0.940594,0.879630,0.785124
1122,0.791501,0.781116,0.681648,0.728000,0.572327
1123,0.534575,0.826087,0.076613,0.140221,0.075397
1124,0.938750,1.000000,0.877500,0.934754,0.877500
1125,0.924713,0.980469,0.859589,0.916058,0.845118
1126,0.866866,0.903537,0.802857,0.850227,0.739474
1127,0.910799,0.849372,0.886463,0.867521,0.766038
1128,0.860676,0.833333,0.819113,0.826162,0.703812
1129,0.926876,0.781250,0.935829,0.851582,0.741525
1130,0.956102,0.950000,0.934426,0.942149,0.890625
1131,0.911429,1.000000,0.822857,0.902821,0.822857
1132,0.506349,1.000000,0.012698,0.025078,0.012698
1133,0.993964,0.979522,1.000000,0.989655,0.979522
1134,0.930213,0.950000,0.904762,0.926829,0.863636
1135,0.982826,0.947955,0.992218,0.969582,0.940959
1136,0.966941,0.956522,0.967742,0.962099,0.926966
1137,0.979167,1.000000,0.958333,0.978723,0.958333
1138,0.828587,0.848214,0.722433,0.780287,0.639731
1139,0.931928,0.939306,0.912921,0.925926,0.862069
1140,0.871409,0.941667,0.771331,0.848030,0.736156
1141,0.896307,0.887574,0.824176,0.854701,0.746269
1142,0.981544,1.000000,0.963087,0.981197,0.963087
1143,0.750000,1.000000,0.500000,0.666667,0.500000
1144,0.817407,0.716738,0.752252,0.734066,0.579861
1145,0.986590,0.949275,1.000000,0.973978,0.949275
1146,0.948559,0.957529,0.918519,0.937618,0.882562
1147,0.505537,0.500000,0.014184,0.027586,0.013986
1148,0.856029,0.860262,0.772549,0.814050,0.686411
1149,1.000000,1.000000,1.000000,1.000000,1.000000
1150,0.979437,0.944282,1.000000,0.971342,0.944282
1151,0.937179,1.000000,0.874359,0.932969,0.874359
1152,0.924141,0.900000,0.892562,0.896266,0.812030
1153,0.925923,0.754098,0.953368,0.842105,0.727273
1154,0.903802,0.976190,0.820000,0.891304,0.803922
1155,0.901480,0.851064,0.930233,0.888889,0.800000
1156,0.977885,0.919861,1.000000,0.958258,0.919861
1157,0.864975,0.848101,0.797619,0.822086,0.697917
1158,0.970067,0.925000,1.000000,0.961039,0.925000
1159,0.964087,0.960289,0.950000,0.955117,0.914089
1160,0.622449,0.450000,0.551020,0.495413,0.329268
1161,0.900995,0.931915,0.832700,0.879518,0.784946
1162,0.943870,0.916667,0.924370,0.920502,0.852713
1163,0.916360,0.864865,0.874317,0.869565,0.769231
1164,0.967107,0.975385,0.951952,0.963526,0.929619
1165,0.913000,0.818428,0.967949,0.886931,0.796834
1166,1.000000,1.000000,1.000000,1.000000,1.000000
1167,0.732199,0.653137,0.648352,0.650735,0.482289
1168,0.956751,0.954545,0.936803,0.945591,0.896797
1169,0.620192,0.494382,0.500000,0.497175,0.330827
1170,0.569002,0.538462,0.188172,0.278884,0.162037
1171,0.923316,0.959821,0.863454,0.909091,0.833333
1172,0.807942,0.902655,0.633540,0.744526,0.593023
1173,0.916580,0.954167,0.854478,0.901575,0.820789
1174,0.961216,0.911392,0.960000,0.935065,0.878049
1175,0.962067,0.942177,0.958478,0.950257,0.905229
1176,0.825396,0.807692,0.764901,0.785714,0.647059
1177,0.967803,0.911392,0.972973,0.941176,0.888889
1178,0.896202,0.882698,0.882698,0.882698,0.790026
1179,0.949619,0.815315,0.967914,0.885086,0.793860
1180,0.978232,0.935780,0.980769,0.957746,0.918919
1181,0.978856,0.962617,0.971698,0.967136,0.936364
1182,0.931750,0.953271,0.897361,0.924471,0.859551
1183,0.666423,0.587444,0.507752,0.544699,0.374286
1184,0.814292,0.644898,0.778325,0.705357,0.544828
1185,0.965968,0.954787,0.972900,0.963758,0.930052
1186,0.843067,0.787645,0.790698,0.789168,0.651757
1187,0.794920,0.564607,0.870130,0.684838,0.520725
1188,0.886648,0.949153,0.797153,0.866538,0.764505
1189,0.994163,0.978261,1.000000,0.989011,0.978261
1190,0.964921,0.977273,0.941606,0.959108,0.921429
1191,0.954228,0.897906,0.997093,0.944904,0.895561
1192,0.901229,0.873900,0.897590,0.885587,0.794667
1193,0.968166,0.875000,0.977654,0.923483,0.857843
1194,0.937075,0.828829,0.938776,0.880383,0.786325
1195,0.944499,0.952030,0.914894,0.933092,0.874576
1196,0.979779,0.916031,1.000000,0.956175,0.916031
1197,0.998102,0.992278,1.000000,0.996124,0.992278
1198,0.938705,0.945869,0.922222,0.933896,0.875989
1199,0.879062,0.800000,0.837209,0.818182,0.692308
1200,0.951377,0.948649,0.948649,0.948649,0.902314
1201,0.990809,0.960000,1.000000,0.979592,0.960000
1202,0.771017,0.697500,0.815789,0.752022,0.602592
1203,0.955623,0.919861,0.956522,0.937833,0.882943
1204,0.988462,0.956522,1.000000,0.977778,0.956522
1205,0.869077,0.865724,0.816667,0.840480,0.724852
1206,0.834654,0.839394,0.791429,0.814706,0.687345
1207,0.974359,1.000000,0.948718,0.973684,0.948718
1208,0.707540,0.772222,0.496429,0.604348,0.433022
1209,0.962658,0.967164,0.950147,0.958580,0.920455
1210,0.625685,0.516129,0.448000,0.479657,0.315493
1211,0.953302,0.923684,0.975000,0.948649,0.902314
1212,0.493939,0.142857,0.025974,0.043956,0.022472
1213,0.710907,0.962617,0.429167,0.593660,0.422131
1214,0.899780,0.838129,0.885932,0.861368,0.756494
1215,0.968724,0.893617,0.981308,0.935412,0.878661
1216,0.939447,0.919668,0.945869,0.932584,0.873684
1217,0.891270,0.826667,0.885714,0.855172,0.746988
1218,0.876727,0.830450,0.851064,0.840630,0.725076
1219,1.000000,1.000000,1.000000,1.000000,1.000000
1220,0.945567,0.979167,0.903846,0.940000,0.886792
1221,0.944236,0.875912,0.952381,0.912548,0.839161
1222,0.877266,0.766551,0.880000,0.819367,0.694006
1223,0.861738,0.743671,0.880150,0.806175,0.675287
1224,0.882583,0.637011,0.937173,0.758475,0.610922
1225,0.936949,0.912500,0.912500,0.912500,0.839080
1226,0.938963,0.904762,0.947040,0.925419,0.861190
1227,0.960000,1.000000,0.920000,0.958333,0.920000
1228,0.933923,0.905882,0.913043,0.909449,0.833935
1229,0.944078,0.918033,0.939597,0.928690,0.866873
1230,0.979853,1.000000,0.959707,0.979439,0.959707
1231,0.920363,0.936803,0.875000,0.904847,0.826230
1232,0.980193,0.973978,0.973978,0.973978,0.949275
1233,0.976238,0.920792,1.000000,0.958763,0.920792
1234,0.939327,0.933333,0.900990,0.916877,0.846512
1235,0.819870,0.725309,0.818815,0.769231,0.625000
1236,0.928824,0.795745,0.939698,0.861751,0.757085
1237,0.969421,0.913978,0.984556,0.947955,0.901060
1238,0.986598,0.958333,1.000000,0.978723,0.958333
1239,0.892383,0.863333,0.869128,0.866221,0.764012
1240,0.945521,0.951020,0.913725,0.932000,0.872659
1241,0.981890,0.866279,1.000000,0.928349,0.866279
1242,0.956323,0.968379,0.928030,0.947776,0.900735
1243,0.944232,0.996047,0.890459,0.940299,0.887324
1244,1.000000,1.000000,1.000000,1.000000,1.000000
1245,0.982890,0.934783,1.000000,0.966292,0.934783
1246,0.866640,0.898462,0.811111,0.852555,0.743003
1247,0.987288,0.962963,1.000000,0.981132,0.962963
1248,0.911765,1.000000,0.823529,0.903226,0.823529
1249,0.938579,0.975000,0.900000,0.936000,0.879699
1250,0.987676,0.939130,1.000000,0.968610,0.939130
1251,0.898737,0.866667,0.851528,0.859031,0.752896
1252,0.933929,0.751678,1.000000,0.858238,0.751678
1253,0.947471,1.000000,0.894942,0.944559,0.894942
1254,0.840094,0.737226,0.814516,0.773946,0.631250
1255,0.869858,0.903955,0.769231,0.831169,0.711111
1256,0.874541,0.816239,0.826840,0.821505,0.697080
1257,0.990253,0.964413,1.000000,0.981884,0.964413
1258,0.953141,0.976190,0.917910,0.946154,0.897810
1259,0.820933,0.794118,0.798817,0.796460,0.661765
1260,0.983810,0.938406,1.000000,0.968224,0.938406
1261,0.924382,0.913858,0.893773,0.903704,0.824324
1262,0.961877,1.000000,0.923754,0.960366,0.923754
1263,0.532707,0.900000,0.069231,0.128571,0.068702
1264,0.927778,0.903084,0.895197,0.899123,0.816733
1265,0.857769,0.939394,0.738095,0.826667,0.704545
1266,0.764544,0.770393,0.708333,0.738061,0.584862
1267,0.830218,0.902256,0.681818,0.776699,0.634921
1268,0.917599,0.995495,0.837121,0.909465,0.833962
1269,0.955296,0.944444,0.937008,0.940711,0.888060
1270,0.964481,0.965753,0.949495,0.957555,0.918567
1271,0.969484,0.949541,0.958333,0.953917,0.911894
1272,0.974684,1.000000,0.949367,0.974026,0.949367
1273,0.934455,0.872973,0.972892,0.920228,0.852243
1274,0.893318,0.912409,0.836120,0.872600,0.773994
1275,0.950015,0.991561,0.903846,0.945674,0.896947
1276,0.907606,0.827119,0.913858,0.868327,0.767296
1277,1.000000,1.000000,1.000000,1.000000,1.000000
1278,0.956522,1.000000,0.913043,0.954545,0.913043
1279,0.879577,0.853047,0.840989,0.846975,0.734568
1280,0.982200,0.966942,0.979079,0.972973,0.947368
1281,0.977551,0.960000,0.979592,0.969697,0.941176
1282,0.931359,0.964286,0.880435,0.920455,0.852632
1283,0.884273,0.864198,0.864198,0.864198,0.760870
1284,0.976378,0.920000,1.000000,0.958333,0.920000
1285,0.919260,0.979021,0.843373,0.906149,0.828402
1286,0.518584,0.322581,0.069930,0.114943,0.060976
1287,0.497550,0.166667,0.011494,0.021505,0.010870
1288,0.851672,0.885965,0.753731,0.814516,0.687075
1289,0.919197,0.828794,0.918103,0.871166,0.771739
1290,0.915894,0.829932,0.927757,0.876122,0.779553
1291,0.777017,0.689046,0.724907,0.706522,0.546218
1292,0.954196,0.913043,0.954545,0.933333,0.875000
1293,0.972930,0.973568,0.956710,0.965066,0.932489
1294,0.934733,0.909091,0.912698,0.910891,0.836364
1295,0.962552,0.972900,0.949735,0.961178,0.925258
1296,0.594218,0.531915,0.471698,0.500000,0.333333
1297,0.926578,0.913978,0.901060,0.907473,0.830619
1298,0.957051,0.916667,0.970588,0.942857,0.891892
1299,0.879723,0.872973,0.872973,0.872973,0.774580
1300,0.961538,1.000000,0.923077,0.960000,0.923077
1301,0.949490,0.893471,0.959410,0.925267,0.860927
1302,0.848849,0.848485,0.811594,0.829630,0.708861
1303,0.955541,0.952381,0.933852,0.943026,0.892193
1304,0.965278,0.921466,1.000000,0.959128,0.921466
1305,0.971111,1.000000,0.942222,0.970252,0.942222
1306,0.607646,0.480938,0.571429,0.522293,0.353448
1307,0.442552,0.060000,0.007500,0.013333,0.006711
1308,0.965395,0.958333,0.958333,0.958333,0.920000
1309,0.930660,0.925000,0.925000,0.925000,0.860465
1310,0.953566,0.943182,0.936090,0.939623,0.886121
1311,0.778955,0.666667,0.833333,0.740741,0.588235
1312,0.988212,0.958188,1.000000,0.978648,0.958188
1313,0.692375,0.813636,0.483784,0.606780,0.435523
1314,0.890264,0.837500,0.851695,0.844538,0.730909
1315,0.932627,0.873684,0.973607,0.920943,0.853470
1316,0.941471,0.933333,0.915385,0.924272,0.859206
1317,0.929915,0.877119,0.911894,0.894168,0.808594
1318,0.755576,0.684444,0.641667,0.662366,0.495177
1319,0.942966,1.000000,0.885932,0.939516,0.885932
1320,0.885305,0.865248,0.847222,0.856140,0.748466
1321,0.969223,0.939394,0.968750,0.953846,0.911765
1322,0.980989,0.928058,1.000000,0.962687,0.928058
1323,0.519989,0.888889,0.041667,0.079602,0.041451
1324,0.973783,1.000000,0.947566,0.973077,0.947566
1325,0.967213,0.867159,1.000000,0.928854,0.867159
1326,0.967831,0.872727,1.000000,0.932039,0.872727
1327,0.919054,0.906504,0.881423,0.893788,0.807971
1328,0.618074,0.521739,0.501742,0.511545,0.343675
1329,0.832432,0.739348,0.893939,0.809328,0.679724
1330,0.902336,0.820261,0.912727,0.864028,0.760606
1331,0.963321,0.915709,0.967611,0.940945,0.888476
1332,0.923338,0.880952,0.902439,0.891566,0.804348
1333,0.989761,1.000000,0.979522,0.989655,0.979522
1334,0.916250,0.932203,0.862745,0.896130,0.811808
1335,0.743185,0.950495,0.494845,0.650847,0.482412
1336,0.939693,0.972299,0.904639,0.937250,0.881910
1337,0.979018,0.932489,0.986607,0.958785,0.920833
1338,0.970769,1.000000,0.941538,0.969889,0.941538
1339,0.955396,0.935484,0.935484,0.935484,0.878788
1340,0.898306,0.923077,0.840000,0.879581,0.785047
1341,0.994624,0.974138,1.000000,0.986900,0.974138
1342,0.963653,0.903346,0.975904,0.938224,0.883636
1343,0.915886,0.916364,0.878049,0.896797,0.812903
1344,0.716746,0.601050,0.750820,0.667638,0.501094
1345,0.849604,0.823362,0.840116,0.831655,0.711823
1346,0.895909,0.800000,0.874419,0.835556,0.717557
1347,0.974388,0.941667,0.974138,0.957627,0.918699
1348,0.951606,0.919505,0.958065,0.938389,0.883929
1349,0.862984,0.885057,0.823529,0.853186,0.743961
1350,0.936501,0.911392,0.911392,0.911392,0.837209
1351,0.970588,1.000000,0.941176,0.969697,0.941176
1352,0.974212,0.926923,0.983673,0.954455,0.912879
1353,0.965248,0.950000,0.950000,0.950000,0.904762
1354,0.994175,0.978182,1.000000,0.988971,0.978182
1355,0.989796,1.000000,0.979592,0.989691,0.979592
1356,0.810887,0.689474,0.719780,0.704301,0.543568
1357,0.975702,0.977528,0.963100,0.970260,0.942238
1358,0.932000,1.000000,0.864000,0.927039,0.864000
1359,0.943955,0.938406,0.921708,0.929982,0.869128
1360,0.790295,0.650350,0.765432,0.703214,0.542274
1361,0.955769,1.000000,0.911538,0.953722,0.911538
1362,0.930972,0.890830,0.906667,0.898678,0.816000
1363,0.966480,0.948718,0.973684,0.961039,0.925000
1364,0.705618,0.617143,0.694534,0.653555,0.485393
1365,0.869554,0.921875,0.766234,0.836879,0.719512
1366,0.988764,0.954198,1.000000,0.976562,0.954198
1367,0.950634,0.990950,0.904959,0.946004,0.897541
1368,0.952630,0.947368,0.927039,0.937093,0.881633
1369,0.958785,0.862319,0.987552,0.920696,0.853047
1370,0.960644,0.935606,0.953668,0.944551,0.894928
1371,0.921045,0.945455,0.883853,0.913616,0.840970
1372,0.877933,0.714286,0.903084,0.797665,0.663430
1373,0.982072,0.940000,1.000000,0.969072,0.940000
1374,0.932288,0.975709,0.876364,0.923372,0.857651
1375,0.958715,0.970190,0.944591,0.957219,0.917949
1376,0.601326,0.607843,0.274336,0.378049,0.233083
1377,0.966016,0.954861,0.958188,0.956522,0.916667
1378,0.905038,0.982143,0.817844,0.892495,0.805861
1379,0.955977,0.916667,0.945701,0.930958,0.870833
1380,0.964904,0.956667,0.956667,0.956667,0.916933
1381,0.961424,0.961672,0.945205,0.953368,0.910891
1382,0.927437,0.950413,0.877863,0.912698,0.839416
1383,1.000000,1.000000,1.000000,1.000000,1.000000
1384,0.874083,0.832090,0.835206,0.833645,0.714744
1385,0.935253,0.905350,0.912863,0.909091,0.833333
1386,0.875000,1.000000,0.750000,0.857143,0.750000
1387,0.982586,0.984252,0.972763,0.978474,0.957854
1388,0.867958,0.876364,0.806020,0.839721,0.723724
1389,0.946237,0.956522,0.916667,0.936170,0.880000
1390,1.000000,1.000000,1.000000,1.000000,1.000000
1391,1.000000,1.000000,1.000000,1.000000,1.000000
1392,0.957156,0.948276,0.936170,0.942184,0.890688
1393,0.902457,0.896396,0.846809,0.870897,0.771318
1394,0.946237,0.956522,0.916667,0.936170,0.880000
1395,0.950495,0.904762,1.000000,0.950000,0.904762
1396,0.911135,0.933333,0.850202,0.889831,0.801527
1397,0.973728,0.909091,0.991736,0.948617,0.902256
1398,0.932435,0.913725,0.906615,0.910156,0.835125
1399,0.950000,1.000000,0.900000,0.947368,0.900000
1400,0.900729,0.909408,0.855738,0.881757,0.788520
1401,0.943087,0.950207,0.908730,0.929006,0.867424
1402,0.954888,0.956522,0.930769,0.943470,0.892989
1403,0.682809,0.559028,0.609848,0.583333,0.411765
1404,0.740831,0.741379,0.647590,0.691318,0.528256
1405,0.954545,1.000000,0.909091,0.952381,0.909091
1406,0.931482,0.965732,0.888252,0.925373,0.861111
1407,0.940043,0.945869,0.924791,0.935211,0.878307
1408,0.913106,0.853659,0.945946,0.897436,0.813953
1409,0.922464,0.906122,0.888000,0.896970,0.813187
1410,0.879279,0.962406,0.780488,0.861953,0.757396
1411,0.697075,0.533333,0.719101,0.612440,0.441379
1412,0.982490,0.937500,1.000000,0.967742,0.937500
1413,0.961284,0.920973,0.977419,0.948357,0.901786
1414,0.923017,0.894587,0.928994,0.911466,0.837333
1415,0.950637,0.958333,0.920000,0.938776,0.884615
1416,0.955168,0.922438,0.973684,0.947368,0.900000
1417,0.958333,1.000000,0.916667,0.956522,0.916667
1418,0.937179,0.916667,0.916667,0.916667,0.846154
1419,0.972945,0.919811,0.975000,0.946602,0.898618
1420,0.795029,0.852941,0.680352,0.756933,0.608924
1421,0.977691,0.962963,0.981132,0.971963,0.945455
1422,0.910413,0.851852,0.920000,0.884615,0.793103
1423,0.933769,0.899471,0.899471,0.899471,0.817308
1424,0.919633,0.779762,0.897260,0.834395,0.715847
1425,0.886463,0.725806,0.929752,0.815217,0.688073
1426,0.966974,0.887500,0.981567,0.932166,0.872951
1427,0.846436,0.898917,0.754545,0.820428,0.695531
1428,0.973713,0.939759,0.975000,0.957055,0.917647
1429,1.000000,1.000000,1.000000,1.000000,1.000000
1430,0.988722,0.954545,1.000000,0.976744,0.954545
1431,0.506142,0.352941,0.030928,0.056872,0.029268
1432,0.963966,0.973684,0.948718,0.961039,0.925000
1433,0.733959,0.969466,0.475655,0.638191,0.468635
1434,0.933841,0.953488,0.891304,0.921348,0.854167
1435,0.934109,0.918455,0.902954,0.910638,0.835938
1436,0.880567,0.777409,0.889734,0.829787,0.709091
1437,0.843824,0.845946,0.828042,0.836898,0.719540
1438,0.935868,0.985075,0.880000,0.929577,0.868421
1439,0.851288,0.783784,0.878788,0.828571,0.707317
1440,0.916286,0.897959,0.866995,0.882206,0.789238
1441,0.884663,0.899083,0.809917,0.852174,0.742424
1442,0.818447,0.825758,0.731544,0.775801,0.633721
1443,0.949797,0.954545,0.923077,0.938547,0.884211
1444,0.980813,0.952514,1.000000,0.975680,0.952514
1445,0.882540,0.878788,0.828571,0.852941,0.743590
1446,0.924394,0.871212,0.912698,0.891473,0.804196
1447,0.989173,0.961672,1.000000,0.980462,0.961672
1448,0.956804,0.946667,0.946667,0.946667,0.898734
1449,0.929558,0.933333,0.908555,0.920777,0.853186
1450,0.930387,0.879880,0.945161,0.911353,0.837143
1451,0.950483,0.867470,0.960000,0.911392,0.837209
1452,0.973322,0.967742,0.967742,0.967742,0.937500
1453,0.767857,0.666667,0.669643,0.668151,0.501672
1454,0.927565,0.945833,0.879845,0.911647,0.837638
1455,0.937655,0.898833,0.924000,0.911243,0.836957
1456,0.977148,0.904580,1.000000,0.949900,0.904580
1457,0.829802,0.770083,0.842424,0.804631,0.673123
1458,0.960416,0.905844,0.978947,0.940978,0.888535
1459,0.966645,0.935743,0.962810,0.949084,0.903101
1460,0.955509,0.882736,0.981884,0.929674,0.868590
1461,0.955186,0.875887,0.976285,0.923364,0.857639
1462,0.926049,0.974359,0.863636,0.915663,0.844444
1463,0.969340,1.000000,0.938679,0.968370,0.938679
1464,0.911810,0.810606,0.914530,0.859438,0.753521
1465,0.908839,0.782443,0.919283,0.845361,0.732143
1466,0.894965,0.928571,0.812500,0.866667,0.764706
1467,0.996622,0.994949,0.994949,0.994949,0.989950
1468,0.974562,0.992481,0.953069,0.972376,0.946237
1469,0.942876,0.884615,0.958333,0.920000,0.851852
1470,0.925712,0.836957,0.935223,0.883365,0.791096
1471,0.933954,0.905303,0.915709,0.910476,0.835664
1472,0.989763,0.959821,0.995370,0.977273,0.955556
1473,0.947785,0.937220,0.920705,0.928889,0.867220
1474,0.961815,0.866667,0.975000,0.917647,0.847826
1475,0.914828,0.766667,0.958333,0.851852,0.741935
1476,0.884892,1.000000,0.769784,0.869919,0.769784
1477,0.953302,0.923684,0.975000,0.948649,0.902314
1478,0.946939,0.957447,0.918367,0.937500,0.882353
1479,0.958333,1.000000,0.916667,0.956522,0.916667
1480,0.979167,1.000000,0.958333,0.978723,0.958333
1481,0.985341,0.979522,0.982877,0.981197,0.963087
1482,0.979008,0.921986,1.000000,0.959410,0.921986
1483,0.912040,0.895062,0.897833,0.896445,0.812325
1484,0.988812,0.939815,1.000000,0.968974,0.939815
1485,0.885843,0.934483,0.813814,0.869984,0.769886
1486,0.867486,0.792105,0.909366,0.846695,0.734146
1487,0.967500,1.000000,0.935000,0.966408,0.935000
1488,0.963633,0.902778,0.948905,0.925267,0.860927
1489,0.856194,0.798722,0.841751,0.819672,0.694444
1490,0.959730,0.932489,0.948498,0.940426,0.887550
1491,0.682333,0.568182,0.581395,0.574713,0.403226
1492,0.903738,0.837736,0.888000,0.862136,0.757679
1493,0.875199,0.943320,0.779264,0.853480,0.744409
1494,0.675144,0.784314,0.388350,0.519481,0.350877
1495,0.936501,0.911392,0.911392,0.911392,0.837209
1496,0.950329,0.944737,0.952255,0.948481,0.902010
1497,0.980692,0.952381,0.983607,0.967742,0.937500
1498,0.937389,0.963636,0.895270,0.928196,0.866013
1499,0.587239,0.475524,0.307692,0.373626,0.229730
1500,0.951505,1.000000,0.903010,0.949033,0.903010
1501,0.831622,0.763889,0.797101,0.780142,0.639535
1502,0.987903,0.960000,1.000000,0.979592,0.960000
1503,0.951457,0.935606,0.935606,0.935606,0.879004
1504,0.760575,0.676113,0.670683,0.673387,0.507599
1505,0.857938,0.853333,0.777328,0.813559,0.685714
1506,0.753479,0.714286,0.539216,0.614525,0.443548
1507,0.966348,0.951020,0.954918,0.952965,0.910156
1508,0.862939,0.699275,0.873303,0.776660,0.634868
1509,0.899535,0.947791,0.825175,0.882243,0.789298
1510,0.989510,0.946429,1.000000,0.972477,0.946429
1511,0.884816,0.854251,0.837302,0.845691,0.732639
1512,0.977434,0.945869,0.996997,0.970760,0.943182
1513,0.514445,0.750000,0.034615,0.066176,0.034221
1514,0.888491,0.810606,0.869919,0.839216,0.722973
1515,0.941103,0.884328,0.940476,0.911538,0.837456
1516,0.973404,0.880000,1.000000,0.936170,0.880000
1517,0.867838,0.845395,0.834416,0.839869,0.723944
1518,0.955201,0.922222,0.973607,0.947218,0.899729
1519,0.976227,0.996032,0.954373,0.974757,0.950758
1520,0.930844,0.975385,0.880556,0.925547,0.861413
1521,0.954898,0.980328,0.922840,0.950715,0.906061
1522,0.956103,0.882166,0.985765,0.931092,0.871069
1523,0.926731,0.885294,0.937695,0.910741,0.836111
1524,0.599320,0.484940,0.547619,0.514377,0.346237
1525,0.970588,1.000000,0.941176,0.969697,0.941176
1526,0.815655,0.727273,0.723618,0.725441,0.569170
1527,0.663926,0.589147,0.539007,0.562963,0.391753
1528,0.894623,0.903743,0.820388,0.860051,0.754464
1529,0.900218,0.813115,0.911765,0.859619,0.753799
1530,0.518340,0.642857,0.045226,0.084507,0.044118
1531,0.973340,0.981413,0.956522,0.968807,0.939502
1532,0.893537,0.975104,0.799320,0.878505,0.783333
1533,0.866944,0.820611,0.823755,0.822180,0.698052
1534,0.886079,0.846154,0.891892,0.868421,0.767442
1535,0.852966,0.891403,0.751908,0.815735,0.688811
1536,0.946011,0.908730,0.934694,0.921529,0.854478
1537,0.977639,0.900000,1.000000,0.947368,0.900000
1538,0.941409,0.948052,0.904959,0.926004,0.862205
1539,0.940149,0.937799,0.903226,0.920188,0.852174
1540,0.922383,0.886503,0.923323,0.904538,0.825714
1541,0.967405,0.916667,0.981413,0.947935,0.901024
1542,0.919712,0.906863,0.872642,0.889423,0.800866
1543,0.891813,0.872973,0.894737,0.883721,0.791667
1544,0.869944,0.968421,0.751020,0.845977,0.733068
1545,0.928571,0.850000,0.928571,0.887550,0.797834
1546,0.897722,0.924528,0.836177,0.878136,0.782748
1547,0.893899,1.000000,0.787798,0.881306,0.787798
1548,0.969551,1.000000,0.939103,0.968595,0.939103
1549,0.497585,0.000000,0.000000,0.000000,0.000000
1550,0.795012,0.562162,0.885106,0.687603,0.523929
1551,0.951614,0.929961,0.937255,0.933594,0.875458
1552,0.990942,0.958678,1.000000,0.978903,0.958678
1553,0.979958,0.954386,0.985507,0.969697,0.941176
1554,0.957551,0.953704,0.947853,0.950769,0.906158
